OrderNum,OrderDate,OrderType,Customer ID,Product ID,Quantity
1109217,07-08-2021,Retail,2610,SP303,1
1109218,07-08-2021,Retail,3576,SP602,2
1109219,07-08-2021,Retail,3899,FT139,1
1109220,08-08-2021,Retail,2013,MW172,1
1109221,08-08-2021,Retail,3167,MW262,1
1109222,08-08-2021,Retail,1532,MW122,2
1109223,08-08-2021,Retail,3421,MW272,4
1109224,09-08-2021,Retail,2333,SP309,1
1109225,09-08-2021,Retail,1308,SP607,1
1109226,09-08-2021,Retail,2860,SP609,2
1109227,09-08-2021,Retail,4038,SP609,2
1109228,09-08-2021,Retail,1942,SP609,2
1109229,09-08-2021,Retail,2335,SP126,1
1109230,10-08-2021,Retail,3085,MW182,68
1109231,10-08-2021,Retail,3730,FT181,1
1109232,10-08-2021,Retail,2210,FT139,2
1109233,11-08-2021,Retail,4099,FT337,1
1109234,11-08-2021,Retail,3303,MW262,2
1109235,11-08-2021,Retail,3760,SP202,1
1109236,11-08-2021,Retail,1962,SP303,2
1109237,11-08-2021,Retail,3395,FT544,2
1109238,11-08-2021,Retail,1306,MW122,3
1109239,11-08-2021,Retail,1903,MW132,4
1109240,11-08-2021,Retail,3589,SP607,1
1109241,11-08-2021,Retail,2028,SP202,1
1109242,12-08-2021,Wholesale,1914,SP125,172
1109243,12-08-2021,Wholesale,3398,FT530,65
1109244,12-08-2021,Retail,2547,SP305,2
1109245,12-08-2021,Retail,1554,SP202,1
1109246,12-08-2021,Retail,1690,FT530,1
1109247,12-08-2021,Retail,1130,FT589,1
1109248,13-08-2021,Retail,3968,MW122,1
1109249,13-08-2021,Retail,2685,MW132,4
1109250,13-08-2021,Retail,2021,SP303,1
1109251,13-08-2021,Retail,2944,SP123,1
1109252,13-08-2021,Retail,1477,SP304,2
1109253,13-08-2021,Retail,3027,SP123,1
1109254,13-08-2021,Retail,3966,FT434,1
1109255,13-08-2021,Retail,1806,FT589,3
1109256,13-08-2021,Retail,3866,SP123,1
1109257,14-08-2021,Retail,2646,MW112,155
1109258,14-08-2021,Retail,1984,MW202,1
1109259,14-08-2021,Retail,3277,MW112,6
1109260,14-08-2021,Retail,1958,SP604,2
1109261,14-08-2021,Retail,4104,FT422,1
1109262,14-08-2021,Retail,3293,FT962,1
1109263,14-08-2021,Retail,1508,MW202,2
1109264,14-08-2021,Retail,3701,MW172,3
1109265,15-08-2021,Wholesale,3603,MW262,125
1109266,15-08-2021,Retail,2630,SP603,1
1109267,15-08-2021,Retail,1799,SP126,1
1109268,15-08-2021,Retail,2732,SP601,2
1109269,15-08-2021,Retail,3254,SP125,2
1109270,15-08-2021,Retail,4114,FT344,1
1109271,15-08-2021,Retail,2049,FT544,1
1109272,15-08-2021,Retail,1192,MW102,3
1109273,15-08-2021,Retail,3991,SP126,1
1109274,16-08-2021,Wholesale,1509,SP604,140
1109275,16-08-2021,Wholesale,2562,MW172,127
1109276,16-08-2021,Wholesale,2263,MW272,123
1109277,16-08-2021,Retail,2834,SP123,2
1109278,16-08-2021,Retail,2250,FT598,1
1109279,16-08-2021,Retail,3307,MW162,1
1109280,16-08-2021,Retail,3864,MW272,1
1109281,16-08-2021,Retail,2411,MW252,4
1109282,17-08-2021,Retail,3529,MW222,6
1109283,17-08-2021,Retail,3548,SP125,1
1109284,17-08-2021,Retail,3409,SP604,2
1109285,17-08-2021,Retail,3570,SP604,1
1109286,17-08-2021,Retail,3361,FT871,1
1109287,17-08-2021,Retail,2734,FT962,1
1109288,18-08-2021,Retail,2982,FT609,118
1109289,18-08-2021,Wholesale,1544,MW172,127
1109290,18-08-2021,Wholesale,1136,FT174,115
1109291,18-08-2021,Retail,2666,MW252,3
1109292,18-08-2021,Retail,2731,SP203,2
1109293,18-08-2021,Retail,1792,SP603,1
1109294,18-08-2021,Retail,2684,FT609,1
1109295,18-08-2021,Retail,2033,MW232,1
1109296,18-08-2021,Retail,1548,MW242,6
1109297,18-08-2021,Retail,3929,SP121,2
1109298,18-08-2021,Retail,1571,FT976,1
1109299,18-08-2021,Retail,2676,MW132,2
1109300,18-08-2021,Retail,1290,MW122,2
1109301,19-08-2021,Wholesale,4017,SP609,142
1109302,19-08-2021,Retail,1959,MW202,2
1109303,19-08-2021,Retail,2347,SP203,1
1109304,19-08-2021,Retail,3420,SP123,1
1109305,19-08-2021,Retail,2924,SP120,2
1109306,19-08-2021,Retail,1563,SP303,2
1109307,19-08-2021,Retail,1296,FT895,1
1109308,19-08-2021,Retail,2996,SP203,2
1109309,20-08-2021,Retail,2286,MW172,139
1109310,20-08-2021,Retail,3064,FT300,2
1109311,20-08-2021,Retail,3283,MW262,1
1109312,20-08-2021,Retail,2862,SP309,1
1109313,20-08-2021,Retail,2244,SP304,2
1109314,20-08-2021,Retail,1281,FT976,1
1109315,20-08-2021,Retail,3858,MW232,1
1109316,20-08-2021,Retail,1667,MW242,1
1109317,20-08-2021,Retail,2961,MW252,3
1109318,21-08-2021,Wholesale,1618,MW272,121
1109319,21-08-2021,Wholesale,3383,MW272,113
1109320,21-08-2021,Wholesale,3215,MW102,242
1109321,21-08-2021,Wholesale,3949,MW282,91
1109322,21-08-2021,Retail,2999,MW182,4
1109323,21-08-2021,Retail,2143,MW162,4
1109324,21-08-2021,Retail,4114,SP204,1
1109325,22-08-2021,Wholesale,2998,SP609,106
1109326,22-08-2021,Retail,2215,SP601,1
1109327,22-08-2021,Retail,2857,SP604,1
1109328,22-08-2021,Retail,2946,SP306,2
1109329,22-08-2021,Retail,2198,SP609,2
1109330,22-08-2021,Retail,2509,SP304,2
1109331,23-08-2021,Wholesale,1921,MW202,295
1109332,23-08-2021,Retail,1949,SP609,1
1109333,23-08-2021,Retail,3393,SP203,1
1109334,23-08-2021,Retail,2554,FT172,1
1109335,24-08-2021,Wholesale,2157,FT439,65
1109336,24-08-2021,Retail,3671,FT181,2
1109337,24-08-2021,Retail,2223,FT589,2
1109338,24-08-2021,Retail,1426,FT358,2
1109339,25-08-2021,Wholesale,3364,SP201,95
1109340,25-08-2021,Retail,3920,MW112,1
1109341,25-08-2021,Retail,1657,MW142,5
1109342,25-08-2021,Retail,3548,SP203,3
1109343,25-08-2021,Retail,1653,SP202,1
1109344,25-08-2021,Retail,4084,FT825,2
1109345,25-08-2021,Retail,2906,MW202,1
1109346,25-08-2021,Retail,3633,MW262,3
1109347,26-08-2021,Retail,4030,SP123,166
1109348,26-08-2021,Wholesale,1163,MW242,125
1109349,26-08-2021,Retail,3765,MW262,4
1109350,26-08-2021,Retail,2707,SP601,2
1109351,26-08-2021,Retail,2901,SP120,1
1109352,26-08-2021,Retail,2592,FT962,1
1109353,26-08-2021,Retail,1986,MW142,2
1109354,26-08-2021,Retail,1184,SP602,1
1109355,26-08-2021,Retail,3769,SP203,2
1109356,26-08-2021,Retail,3526,FT895,2
1109357,26-08-2021,Retail,2396,FT358,1
1109358,27-08-2021,Retail,3237,MW122,4
1109359,27-08-2021,Retail,1959,SP304,2
1109360,27-08-2021,Retail,2047,SP305,1
1109361,27-08-2021,Retail,1678,FT589,1
1109362,27-08-2021,Retail,2307,MW222,2
1109363,28-08-2021,Retail,2903,SP306,144
1109364,28-08-2021,Wholesale,2925,MW232,99
1109365,28-08-2021,Wholesale,1921,MW132,128
1109366,28-08-2021,Retail,2703,SP607,1
1109367,28-08-2021,Retail,1302,SP204,2
1109368,28-08-2021,Retail,4093,FT357,1
1109369,28-08-2021,Retail,1481,MW102,3
1109370,28-08-2021,Retail,1870,SP126,1
1109371,28-08-2021,Retail,3003,SP604,2
1109372,28-08-2021,Retail,3581,SP203,1
1109373,29-12-2021,Wholesale,2574,FT434,140
1109374,29-08-2021,Retail,1622,FT981,2
1109375,29-08-2021,Retail,1622,MW172,1
1109376,29-08-2021,Retail,2832,MW202,4
1109377,29-08-2021,Retail,3964,SP603,2
1109378,29-08-2021,Retail,2328,SP305,1
1109379,29-08-2021,Retail,3900,FT797,1
1109380,29-08-2021,Retail,4059,MW222,2
1109381,30-08-2021,Wholesale,2174,SP202,60
1109382,30-08-2021,Wholesale,2213,MW122,108
1109383,30-08-2021,Wholesale,4082,SP609,125
1109384,30-08-2021,Retail,1278,MW102,4
1109385,30-08-2021,Retail,1156,SP604,1
1109386,30-08-2021,Retail,3510,SP607,2
1109387,31-08-2021,Retail,3071,SP604,2
1109388,31-08-2021,Retail,3539,SP306,1
1109389,31-08-2021,Retail,3961,FT357,1
1109390,31-08-2021,Retail,4086,FT870,2
1109391,31-08-2021,Retail,1185,MW112,4
1109392,31-08-2021,Retail,3589,SP120,2
1109393,31-08-2021,Retail,1609,SP204,1
1109394,01-09-2021,Wholesale,4020,MW172,166
1109395,01-09-2021,Wholesale,1172,MW182,58
1109396,01-09-2021,Retail,1676,FT577,1
1109397,01-09-2021,Retail,3755,MW222,3
1109398,01-09-2021,Retail,1492,SP123,3
1109399,01-09-2021,Retail,1186,SP603,1
1109400,01-09-2021,Retail,1506,FT871,2
1109401,02-09-2021,Wholesale,3520,MW112,151
1109402,02-09-2021,Wholesale,1425,MW272,123
1109403,02-09-2021,Retail,3604,FT467,1
1109404,02-09-2021,Retail,3410,MW152,1
1109405,02-09-2021,Retail,3005,MW172,4
1109406,02-09-2021,Retail,3657,MW252,4
1109407,02-09-2021,Retail,3551,SP303,2
1109408,03-09-2021,Retail,3038,SP305,2
1109409,03-09-2021,Retail,3342,SP603,1
1109410,03-09-2021,Retail,3579,SP125,1
1109411,03-09-2021,Retail,2335,FT577,2
1109412,03-09-2021,Retail,1156,FT962,1
1109413,04-09-2021,Retail,4028,MW252,125
1109414,04-09-2021,Retail,2737,MW272,119
1109415,04-09-2021,Wholesale,1205,MW152,123
1109416,04-09-2021,Retail,4005,MW122,1
1109417,04-09-2021,Retail,2909,MW152,3
1109418,04-09-2021,Retail,1436,SP305,1
1109419,04-09-2021,Retail,1194,SP202,1
1109420,04-09-2021,Retail,3223,SP204,2
1109421,04-09-2021,Retail,1176,SP120,1
1109422,05-09-2021,Wholesale,1215,FT797,45
1109423,05-09-2021,Wholesale,3982,SP604,72
1109424,05-09-2021,Wholesale,2570,MW112,147
1109425,05-09-2021,Retail,3239,FT976,1
1109426,05-09-2021,Retail,2361,FT439,1
1109427,05-09-2021,Retail,3880,MW202,1
1109428,05-09-2021,Retail,3856,MW222,3
1109429,05-09-2021,Retail,3623,MW262,5
1109430,06-09-2021,Wholesale,3276,MW152,163
1109431,06-09-2021,Retail,2892,SP120,3
1109432,06-09-2021,Retail,3943,SP120,2
1109433,06-09-2021,Retail,1552,SP305,1
1109434,06-09-2021,Retail,3959,FT422,1
1109435,06-09-2021,Retail,3978,FT467,1
1109436,07-09-2021,Retail,3388,MW132,185
1109437,07-09-2021,Retail,1583,FT853,1
1109438,07-09-2021,Retail,1563,MW232,1
1109439,07-09-2021,Retail,3266,MW242,6
1109440,08-09-2021,Retail,1564,SP126,2
1109441,08-09-2021,Retail,4098,FT976,1
1109442,08-09-2021,Retail,1793,MW132,1
1109443,08-09-2021,Retail,3221,MW142,3
1109444,08-09-2021,Retail,2045,MW132,5
1109445,09-09-2021,Retail,2738,MW102,241
1109446,09-09-2021,Wholesale,3664,FT434,87
1109447,09-09-2021,Retail,1334,SP604,1
1109448,09-09-2021,Retail,3253,SP201,1
1109449,09-09-2021,Retail,2535,SP125,1
1109450,09-09-2021,Retail,3734,SP204,1
1109451,09-09-2021,Retail,2560,FT439,2
1109452,09-09-2021,Retail,3938,FT797,1
1109453,09-09-2021,Retail,1863,MW132,3
1109454,10-09-2021,Wholesale,3737,FT357,91
1109455,10-09-2021,Wholesale,2896,SP125,79
1109456,10-09-2021,Retail,1240,SP203,4
1109457,10-09-2021,Retail,3225,SP125,1
1109458,10-09-2021,Retail,3079,FT530,1
1109459,10-09-2021,Retail,1881,MW272,1
1109460,10-09-2021,Retail,3577,MW222,1
1109461,10-09-2021,Retail,2387,MW222,6
1109462,10-09-2021,Retail,3294,SP204,1
1109463,10-09-2021,Retail,3173,SP604,2
1109464,11-09-2021,Retail,2186,SP204,2
1109465,11-09-2021,Retail,3238,FT871,1
1109466,11-09-2021,Retail,1468,FT434,1
1109467,11-09-2021,Retail,2007,MW122,1
1109468,11-09-2021,Retail,3922,MW222,1
1109469,12-09-2021,Retail,2706,MW262,1
1109470,12-09-2021,Retail,2021,MW102,3
1109471,12-09-2021,Retail,1634,MW202,4
1109472,12-09-2021,Retail,2936,SP123,1
1109473,12-09-2021,Retail,4100,SP201,1
1109474,12-09-2021,Retail,2517,SP603,1
1109475,12-09-2021,Retail,3287,SP607,1
1109476,12-09-2021,Retail,1490,SP303,2
1109477,12-09-2021,Retail,1347,SP603,2
1109478,12-09-2021,Retail,2238,SP125,2
1109479,13-09-2021,Wholesale,1832,MW272,140
1109480,13-09-2021,Retail,2600,SP123,1
1109481,13-09-2021,Retail,2910,FT434,1
1109482,13-09-2021,Retail,3322,SP201,1
1109483,14-09-2021,Retail,2903,MW242,166
1109484,14-09-2021,Retail,2353,FT181,3
1109485,14-09-2021,Retail,2536,FT981,1
1109486,14-09-2021,Retail,2320,FT485,1
1109487,14-09-2021,Retail,4019,MW232,1
1109488,15-09-2021,Wholesale,3053,MW272,128
1109489,15-09-2021,Retail,3075,MW102,2
1109490,15-09-2021,Retail,1965,SP120,1
1109491,15-09-2021,Retail,2185,SP304,1
1109492,15-09-2021,Retail,2183,SP203,2
1109493,15-09-2021,Retail,3608,SP309,2
1109494,15-09-2021,Retail,2330,FT434,1
1109495,16-09-2021,Retail,1594,FT139,1
1109496,16-09-2021,Retail,3057,MW272,1
1109497,16-09-2021,Retail,3655,SP602,1
1109498,16-09-2021,Retail,1526,MW202,4
1109499,16-09-2021,Retail,1238,SP126,44
1109500,17-09-2021,Wholesale,1832,MW122,119
1109501,17-09-2021,Retail,3241,SP303,2
1109502,17-09-2021,Retail,2722,FT976,2
1109503,17-09-2021,Retail,2845,MW152,2
1109504,17-09-2021,Retail,3248,SP305,1
1109505,17-09-2021,Retail,3764,SP306,2
1109506,17-09-2021,Retail,1553,FT644,2
1109507,18-09-2021,Wholesale,1175,SP204,128
1109508,18-09-2021,Wholesale,3427,SP126,95
1109509,18-09-2021,Retail,3007,MW232,1
1109510,18-09-2021,Retail,2505,MW262,6
1109511,18-09-2021,Retail,3989,SP607,2
1109512,18-09-2021,Retail,1549,FT976,2
1109513,18-09-2021,Retail,2243,MW182,1
1109514,18-09-2021,Retail,4103,MW132,1
1109515,19-09-2021,Retail,1689,MW202,4
1109516,19-09-2021,Retail,3698,MW232,4
1109517,19-09-2021,Retail,1480,SP203,1
1109518,19-09-2021,Retail,2660,SP601,2
1109519,19-09-2021,Retail,1681,SP607,1
1109520,19-09-2021,Retail,2921,SP305,1
1109521,19-09-2021,Wholesale,4020,MW242,129
1109522,20-09-2021,Retail,1815,SP125,157
1109523,20-09-2021,Wholesale,2958,SP125,98
1109524,20-09-2021,Retail,3233,FT797,1
1109525,20-09-2021,Retail,1142,FT525,1
1109526,20-09-2021,Retail,1789,MW202,1
1109527,20-09-2021,Retail,1131,MW222,5
1109528,21-09-2021,Retail,1664,SP305,2
1109529,21-09-2021,Wholesale,3179,SP201,93
1109530,21-09-2021,Retail,1498,SP303,2
1109531,21-09-2021,Retail,2379,FT422,2
1109532,21-09-2021,Retail,1896,FT853,1
1109533,21-09-2021,Retail,1864,MW242,1
1109534,21-09-2021,Retail,2741,MW102,2
1109535,21-09-2021,Retail,1996,MW132,2
1109536,21-09-2021,Retail,1795,MW252,3
1109537,22-09-2021,Wholesale,3006,FT589,63
1109538,22-09-2021,Retail,2533,SP202,1
1109539,22-09-2021,Retail,2553,SP201,1
1109540,22-09-2021,Retail,2762,SP607,1
1109541,22-09-2021,Retail,2056,SP607,2
1109542,22-09-2021,Retail,2873,SP303,2
1109543,22-09-2021,Retail,3616,SP309,2
1109544,22-09-2021,Retail,3326,FT172,1
1109545,22-09-2021,Retail,1675,FT139,2
1109546,22-09-2021,Retail,2056,MW182,2
1109547,23-09-2021,Wholesale,3335,MW132,117
1109548,23-09-2021,Retail,1345,FT895,1
1109549,23-09-2021,Retail,1605,MW252,3
1109550,23-09-2021,Retail,1322,SP306,2
1109551,23-09-2021,Retail,3273,SP201,1
1109552,24-09-2021,Retail,2391,FT280,2
1109553,24-09-2021,Retail,3684,MW202,2
1109554,24-09-2021,Retail,1575,SP120,1
1109555,24-09-2021,Retail,3062,SP204,2
1109556,24-09-2021,Retail,1294,FT300,1
1109557,25-09-2021,Retail,2374,MW122,127
1109558,25-09-2021,Retail,1174,MW102,1
1109559,25-09-2021,Retail,3901,MW162,3
1109560,25-09-2021,Retail,3723,MW232,3
1109561,25-09-2021,Retail,3392,MW102,5
1109562,25-09-2021,Retail,3572,SP609,1
1109563,26-09-2021,Wholesale,1938,SP602,64
1109564,26-09-2021,Retail,3348,SP201,1
1109565,26-09-2021,Retail,1434,SP306,3
1109566,26-09-2021,Retail,2269,SP603,3
1109567,26-09-2021,Retail,2674,SP607,1
1109568,26-09-2021,Retail,4081,SP601,1
1109569,27-09-2021,Retail,2954,SP125,1
1109570,27-09-2021,Retail,3410,FT258,1
1109571,27-09-2021,Retail,1836,FT139,2
1109572,27-09-2021,Retail,3003,FT609,1
1109573,27-09-2021,Retail,3512,MW122,1
1109574,27-09-2021,Retail,3601,MW112,2
1109575,28-09-2021,Retail,2900,MW222,4
1109576,28-09-2021,Retail,2369,SP602,1
1109577,28-09-2021,Retail,3744,SP126,1
1109578,28-09-2021,Retail,1828,SP202,2
1109579,28-09-2021,Retail,3072,SP126,1
1109580,28-09-2021,Retail,1801,FT174,1
1109581,28-09-2021,Retail,2159,FT525,1
1109582,28-09-2021,Retail,2266,MW272,3
1109583,28-09-2021,Retail,3037,SP120,2
1109584,28-09-2021,Retail,3041,SP204,1
1109585,29-09-2021,Retail,3390,FT280,1
1109586,29-09-2021,Retail,3578,MW122,3
1109587,29-09-2021,Retail,1613,SP607,2
1109588,29-09-2021,Retail,2063,SP123,1
1109589,29-09-2021,Retail,3386,FT358,1
1109590,29-09-2021,Retail,2055,MW222,1
1109591,29-09-2021,Retail,1198,MW282,6
1109592,29-09-2021,Wholesale,3949,MW242,118
1109593,29-09-2021,Retail,1636,MW232,3
1109594,29-09-2021,Retail,1232,FT467,2
1109595,30-09-2021,Wholesale,1619,SP607,95
1109596,30-09-2021,Retail,1917,SP603,2
1109597,30-09-2021,Retail,1599,FT871,1
1109598,30-09-2021,Retail,2724,MW222,1
1109599,30-09-2021,Retail,4097,MW252,3
1109600,01-10-2021,Retail,2849,MW122,1
1109601,01-10-2021,Retail,2590,SP601,156
1109602,01-10-2021,Wholesale,3595,MW162,196
1109603,01-10-2021,Retail,3366,SP202,1
1109604,01-10-2021,Retail,2942,SP201,3
1109605,01-10-2021,Retail,1256,SP126,2
1109606,01-10-2021,Retail,3265,SP607,1
1109607,01-10-2021,Retail,2932,FT434,1
1109608,01-10-2021,Retail,2720,FT467,1
1109609,01-10-2021,Retail,2657,MW202,1
1109610,01-10-2021,Retail,4123,MW202,1
1109611,02-10-2021,Retail,3008,MW282,1
1109612,02-10-2021,Retail,3279,MW112,3
1109613,02-10-2021,Retail,2960,MW122,6
1109614,02-10-2021,Retail,3862,MW272,6
1109615,02-10-2021,Retail,3072,SP121,1
1109616,03-10-2021,Retail,3230,SP125,2
1109617,03-10-2021,Wholesale,1824,MW142,58
1109618,03-10-2021,Retail,3746,SP123,1
1109619,03-10-2021,Retail,2303,SP607,2
1109620,03-10-2021,Retail,1439,SP201,2
1109621,03-10-2021,Retail,3711,SP305,2
1109622,03-10-2021,Retail,2243,SP120,2
1109623,04-10-2021,Retail,3239,FT797,1
1109624,04-10-2021,Wholesale,3222,MW202,266
1109625,04-10-2021,Retail,2999,SP603,2
1109626,04-10-2021,Retail,1703,FT871,1
1109627,04-10-2021,Retail,3913,FT871,1
1109628,04-10-2021,Retail,2289,FT434,1
1109629,04-10-2021,Retail,2390,FT544,2
1109630,04-10-2021,Retail,3628,FT853,1
1109631,05-10-2021,Retail,1220,MW202,1
1109632,05-10-2021,Retail,1346,MW222,5
1109633,05-10-2021,Retail,3406,SP604,2
1109634,05-10-2021,Retail,4057,FT422,1
1109635,05-10-2021,Retail,2885,SP125,1
1109636,06-10-2021,Retail,2604,FT139,1
1109637,06-10-2021,Retail,2833,FT525,28
1109638,06-10-2021,Wholesale,1541,MW102,252
1109639,06-10-2021,Retail,3740,FT853,1
1109640,06-10-2021,Retail,3182,MW172,1
1109641,06-10-2021,Retail,3267,MW112,2
1109642,06-10-2021,Retail,2141,MW122,4
1109643,06-10-2021,Retail,2145,SP123,1
1109644,06-10-2021,Retail,1048,SP125,2
1109645,07-10-2021,Wholesale,2747,MW222,117
1109646,07-10-2021,Wholesale,3860,MW112,124
1109647,07-10-2021,Retail,3225,SP303,2
1109648,07-10-2021,Retail,1330,SP303,1
1109649,07-10-2021,Retail,4079,FT174,1
1109650,07-10-2021,Retail,1563,FT337,1
1109651,07-10-2021,Retail,2061,MW102,3
1109652,07-10-2021,Retail,3569,SP123,1
1109653,07-10-2021,Wholesale,2407,FT439,94
1109654,08-10-2021,Wholesale,1435,MW202,180
1109655,08-10-2021,Wholesale,2887,SP202,138
1109656,08-10-2021,Retail,2859,SP120,2
1109657,08-10-2021,Retail,4091,FT598,1
1109658,08-10-2021,Retail,2598,MW272,2
1109659,08-10-2021,Retail,3304,SP303,1
1109660,09-10-2021,Wholesale,1618,MW162,121
1109661,09-10-2021,Retail,2154,SP604,2
1109662,09-10-2021,Retail,3625,FT357,1
1109663,09-10-2021,Retail,1149,MW222,3
1109664,09-10-2021,Retail,2944,SP126,1
1109665,09-10-2021,Retail,2944,SP204,1
1109666,09-10-2021,Retail,1626,FT467,1
1109667,09-10-2021,Wholesale,1710,SP204,102
1109668,10-10-2021,Retail,1855,MW172,111
1109669,10-10-2021,Wholesale,3058,MW112,117
1109670,10-10-2021,Retail,1576,MW202,1
1109671,10-10-2021,Retail,3229,MW282,3
1109672,10-10-2021,Retail,3424,MW112,7
1109673,10-10-2021,Retail,1812,SP123,1
1109674,10-10-2021,Wholesale,2988,FT682,73
1109675,11-10-2021,Retail,2244,SP202,3
1109676,11-10-2021,Retail,1340,SP201,1
1109677,11-10-2021,Retail,3255,FT422,3
1109678,11-10-2021,Retail,3556,FT467,1
1109679,11-10-2021,Retail,2715,FT853,1
1109680,11-10-2021,Retail,3689,MW162,1
1109681,11-10-2021,Retail,1802,MW172,5
1109682,11-10-2021,Retail,3688,SP603,3
1109683,12-10-2021,Retail,3711,FT544,1
1109684,12-10-2021,Retail,1312,SP204,1
1109685,12-10-2021,Retail,4027,FT825,1
1109686,12-10-2021,Retail,1234,MW132,2
1109687,12-10-2021,Retail,1611,SP604,1
1109688,12-10-2021,Retail,2390,SP305,2
1109689,13-10-2021,Retail,3056,FT895,1
1109690,13-10-2021,Retail,4106,MW122,1
1109691,13-10-2021,Retail,2995,SP304,1
1109692,13-10-2021,Retail,1597,SP603,2
1109693,13-10-2021,Retail,2064,FT434,1
1109694,13-10-2021,Retail,3077,MW182,1
1109695,14-10-2021,Retail,1112,MW162,127
1109696,14-10-2021,Retail,1344,MW152,2
1109697,14-10-2021,Retail,3037,MW222,4
1109698,14-10-2021,Retail,1155,SP609,1
1109699,15-10-2021,Wholesale,3515,MW102,136
1109700,15-10-2021,Wholesale,1938,MW122,145
1109701,15-10-2021,Retail,2412,SP120,1
1109702,15-10-2021,Retail,1813,SP304,2
1109703,15-10-2021,Retail,4068,SP204,2
1109704,15-10-2021,Retail,1171,SP602,1
1109705,15-10-2021,Retail,3873,FT644,1
1109706,15-10-2021,Retail,3299,FT525,1
1109707,15-10-2021,Retail,3704,MW202,3
1109708,15-10-2021,Retail,3043,SP303,2
1109709,15-10-2021,Retail,2617,SP126,1
1109710,16-10-2021,Retail,1515,MW222,143
1109711,16-10-2021,Retail,2838,FT258,2
1109712,16-10-2021,Retail,3040,MW202,1
1109713,16-10-2021,Retail,3173,MW112,4
1109714,16-10-2021,Retail,2658,MW272,6
1109715,16-10-2021,Retail,1438,SP203,2
1109716,17-10-2021,Wholesale,2898,MW122,114
1109717,17-10-2021,Wholesale,1338,MW112,145
1109718,17-10-2021,Retail,1590,SP603,2
1109719,17-10-2021,Retail,3010,SP203,1
1109720,17-10-2021,Retail,3743,FT871,1
1109721,17-10-2021,Retail,3886,FT577,2
1109722,17-10-2021,Retail,3966,MW122,4
1109723,18-10-2021,Wholesale,1136,MW142,71
1109724,18-10-2021,Retail,3012,MW162,2
1109725,18-10-2021,Retail,4087,MW142,4
1109726,18-10-2021,Retail,3637,SP126,2
1109727,18-10-2021,Retail,2900,SP120,2
1109728,18-10-2021,Retail,1834,SP305,1
1109729,18-10-2021,Retail,3634,SP602,1
1109730,18-10-2021,Retail,2637,FT589,1
1109731,18-10-2021,Retail,2582,FT589,1
1109732,18-10-2021,Retail,2672,MW102,1
1109733,18-10-2021,Retail,3037,MW172,2
1109734,18-10-2021,Wholesale,3636,MW122,144
1109735,19-10-2021,Wholesale,2174,MW252,121
1109736,19-10-2021,Retail,4077,MW162,2
1109737,19-10-2021,Retail,4040,MW272,3
1109738,19-10-2021,Retail,3977,MW262,3
1109739,19-10-2021,Retail,3715,SP609,1
1109740,19-10-2021,Retail,1206,SP203,1
1109741,19-10-2021,Retail,2585,SP202,1
1109742,19-10-2021,Retail,2348,SP123,3
1109743,19-10-2021,Retail,2062,SP202,2
1109744,19-10-2021,Retail,2404,SP125,2
1109745,19-10-2021,Retail,3947,SP604,1
1109746,19-10-2021,Retail,1883,SP123,1
1109747,19-10-2021,Retail,2994,FT682,2
1109748,19-10-2021,Retail,2042,FT344,1
1109749,20-10-2021,Wholesale,2169,SP601,129
1109750,20-10-2021,Retail,1653,FT280,1
1109751,20-10-2021,Retail,1989,FT609,1
1109752,20-10-2021,Retail,1941,MW252,2
1109753,20-10-2021,Retail,2534,SP603,1
1109754,20-10-2021,Retail,1550,SP123,2
1109755,21-10-2021,Retail,2759,FT530,1
1109756,21-10-2021,Retail,1515,MW172,143
1109757,21-10-2021,Wholesale,2375,SP601,110
1109758,21-10-2021,Retail,3750,FT727,1
1109759,21-10-2021,Retail,2504,MW222,3
1109760,21-10-2021,Retail,3294,SP204,1
1109761,21-10-2021,Retail,2025,SP303,1
1109762,21-10-2021,Retail,3883,FT280,1
1109763,22-10-2021,Retail,1545,MW222,3
1109764,22-10-2021,Retail,1190,SP603,2
1109765,22-10-2021,Retail,2740,SP125,1
1109766,22-10-2021,Retail,3524,FT139,1
1109767,22-10-2021,Retail,3024,MW102,3
1109768,23-10-2021,Retail,1307,MW222,1
1109769,23-10-2021,Retail,2933,SP603,1
1109770,23-10-2021,Retail,3987,SP201,2
1109771,23-10-2021,Retail,3416,FT434,1
1109772,23-10-2021,Retail,2002,MW132,3
1109773,23-10-2021,Retail,2398,SP303,2
1109774,24-10-2021,Wholesale,3721,MW172,100
1109775,24-10-2021,Retail,3211,MW122,4
1109776,24-10-2021,Retail,3941,SP120,4
1109777,24-10-2021,Retail,3001,SP125,1
1109778,24-10-2021,Retail,2039,SP120,1
1109779,24-10-2021,Retail,2302,SP125,1
1109780,24-10-2021,Retail,3910,FT530,1
1109781,24-10-2021,Retail,1558,FT589,1
1109782,24-10-2021,Retail,2022,MW122,2
1109783,24-10-2021,Retail,1454,SP607,1
1109784,24-10-2021,Retail,2604,FT258,1
1109785,25-10-2021,Retail,1239,FT174,1
1109786,25-10-2021,Retail,3331,SP304,2
1109787,25-10-2021,Retail,2865,FT682,1
1109788,25-10-2021,Retail,3594,MW102,1
1109789,26-10-2021,Retail,2716,MW252,139
1109790,26-10-2021,Retail,1515,MW242,108
1109791,26-10-2021,Retail,3408,MW202,262
